route_id,agency_id,route_short_name,route_long_name,route_type
"din-21-005e-1","din-86","5","Rindenmoos - Rißegg -  ZOB - Mettenberg - Laupertshausen","3"
"din-21-006-1","din-86","6","Holzmarkt - ZOB - Liebherr - ZOB - Marktplatz","3"
"din-21-006e-1","din-86","6","Holzmarkt - ZOB - Liebherr - Handtmann - ZOB - Marktplatz","3"
"din-21-009-1","din-86","E","Einsatzbus","3"
"din-21-901-1","din-86","AST1","Anrufsammeltaxi (AST1) Mittelberg - Rindenmoss - Rißegg","3"
"din-21-902-1","din-86","AST2","Anrufsammeltaxi (AST2) Talfeld-Bergerhausen- Bachlangen-Mettenberg-Birkendorf","3"
"din-21-903-1","din-86","AST3","Anrufsammeltaxi (AST3)  Mittelbiberach-Stafflangen","3"
"din-21-905-1","din-86","AST5","Anrufsammeltaxi (AST5) Weißes Bild - Warthausen - Birkenhard","3"
"din-22-270-1","din-73","270","Bad Saulgau - Bad Schussenried - Biberach","3"
"din-22-271-1","din-73","271","Bad Schussenried - Kürnbach - Otterswang - Hopferbach - Bad Schussenried","3"
"din-23-272-1","din-81","272","Riedlingen - Bad Buchau - Bad Schussenried - Aulendorf","3"
"din-23-280-1","din-81","280","Bad Saulgau - Bad Buchau","3"
"din-23-281-1","din-81","281","Bad Buchau - Seekirch - Alleshausen - Bad Buchau","3"
"din-23-282-1","din-81","282","Bad Buchau - Allmannsweiler","3"
"din-44-P07-1","din-68","Pf 7","Neu-Ulm - Ludwigsfeld - Pfuhler Ried - Finningen - Holzschwang - Gerlenhofen - Reutti - Neu-Ulm","3"
"din-46-AF1-1","din-83","ADK1","Rufbus Alb-Donau-Kreis Ehingen - Griesingen - Kirchbierlingen - Rißtissen","3"
"din-46-AF2-1","din-83","ADK2","Rufbus Alb-Donau-Kreis Ehingen - Allmendingen - Öpfingen - Pfraunstetten","3"
"din-46-AF3-1","din-83","ADK3","Rufbus Alb-Donau-Kreis Ehingen - Stetten - Kirchen - Rottenacker","3"
"din-46-AF5-1","din-83","ADK5","Rufbus Alb-Donau-Kreis Munderkingen - Obermarchtal - Rechtenstein - Neuburg","3"
"din-46-AF6-1","din-83","ADK6","Rufbus Alb-Donau-Kreis Munderkingen - Emerk. - Oberstadion - Grundsheim","3"
"din-59-870-1","din-32","870","Ulm - Straß - Ichenhausen","3"
"din-67-001-1","din-44","1","Zanger Berg - Heckental - ZOH - Schnaitheim - Wehrenfeld","3"
"din-67-002-1","din-44","2","Hansegisreute - Haintal - ZOH - Reute - Zanger Berg","3"
"din-67-003-1","din-44","3","Zanger Berg - Reute - ZOH - Haintal - Altenheim","3"
"din-67-004-1","din-44","4","Osterholz - ZOH - Mergelstetten - Erbisberg","3"
"din-67-005-1","din-44","5","Mittelrain - ZOH - Reutenen (Direktlinie)","3"
"din-67-006-1","din-44","6","Mittelrain - Ziegeläcker - ZOH - Mergelstetten - Reutenen - Klinikum","3"
"din-67-006a-1","din-44","6a","ZOB - Mergelstetten - Reutenen","3"
"din-67-060-1","din-44","60","Herbrechtingen - Heidenheim","3"
"din-67-061-1","din-44","61","Giengen - Hermaringen - Burgberg - Hürben - Herbrechtingen - Bolheim - Heidenheim","3"
"din-67-062-1","din-44","62","Staufen - Syrgenstein - Bachhagel - Giengen","3"
"din-67-063-1","din-44","63","Giengen - Industriepark A7 - Herbrechtingen","3"
"din-67-064-1","din-44","64","Herbrechtingen - Hürben - Hausen - Bissingen - Stetten","3"
"din-67-065-1","din-44","65","Stadtlinienverkehr Giengen","3"
"din-67-068-1","din-44","68","Nattheim/Staufen - Oggenhausen - Heidenheim","3"
"din-67-007-1","din-44","7","Mittelrain - Galgenberg - ZOH - Klinikum - Reutenen","3"
"din-67-007a-1","din-44","7a","Mittelrain - Heckental - ZOB","3"
"din-72-021-1","din-51","21","Ehingen - Erbach - Ulm","3"
"din-72-223-1","din-51","223","Laupheim - Munderkingen","3"
"din-72-225-1","din-51","225","Ehingen - Rißtissen - Laupheim","3"
"din-72-231-1","din-51","231","Erbach - Ringingen - Ehingen","3"
"din-72-232-1","din-51","232","Stadtverkehr  Erbach - Dellmensingen - Ersingen","3"
"din-72-239-1","din-51","239","Schülerverkehr Erbach zurück","3"
"din-72-250-1","din-51","250","Biberach - Ochsenhausen - Memmingen","3"
"din-72-250X-1","din-51","X250","Memmingen - Ochsenhausen - Biberach","3"
"din-72-251-1","din-51","251","Erolzheim - Kellmünz - Kirchberg - Erolzheim","3"
"din-72-252-1","din-51","252","Biberach - Warthausen - Maselheim - Gutenzell - Ochsenhausen","3"
"din-72-252e-1","din-51","252E","Linienbedarfsverkehr Ochsenhausen - Gutenzell","3"
"din-72-253-1","din-51","253","Biberach - Füramoos - Ochsenhausen","3"
"din-72-253e-1","din-51","253E","Linienbedarfsverkehr Ochsenhausen - Steinhausen","3"
"din-72-254-1","din-51","254","Ortslinienverkehr Ochsenhausen","3"
"din-72-255-1","din-51","255","Memmingen - Rot an der Rot - Ochsenhausen","3"
"din-72-255e-1","din-51","255E","Linienbedarfsverkehr Egelsee - Tannheim","3"
"din-72-301-1","din-51","301","Stadtbus Ehingen Stadtmitte - Längenfeld - Stadtmitte","3"
"din-72-302-1","din-51","302","Stadtbus Ehingen Stadtmitte - Stoffelberg - Stadtmitte","3"
"din-72-303-1","din-51","303","Stadtbus Ehingen Stadtmitte - Berkach - Stadtmitte","3"
"din-72-304-1","din-51","304","Stadtbus Ehingen Stadtmitte - Nasgenstadt - Stadtmitte","3"
"din-72-314-1","din-51","314","Ennahofen - Allmendingen - Hausen - Ehingen und zurück","3"
"din-72-315-1","din-51","315","Ehingen - Rottenacker - Hundersingen","3"
"din-72-317-1","din-51","317","Rottenacker - Volkersheim - Ehingen","3"
"din-72-319-1","din-51","319","Ehingen - Dächingen - Ehingen","3"
"din-72-320-1","din-51","320","Riedlingen - Munderkingen - Ehingen","3"
"din-72-331-1","din-51","331","Ehingen - Münsingen","3"
"din-72-336-1","din-51","336","Allmendingen - Schwörzkirch - Ehingen","3"
"din-72-337-1","din-51","337","Ortslinienverkehr Allmendingen","3"
"din-72-036-1","din-67","36","Ulm Wissenschaftsstadt - Blaustein - Asch - Bühlenhausen - Berghülen","3"
"din-72-037-1","din-67","37","Ulm - Blaustein - Bermaringen","3"
"din-72-038-1","din-67","38","Markbronn - Blaustein - Ulm","3"
"din-75-215-1","din-54","215","Regglisweiler - Weihungszell - Schwendi - Biberach","3"
"din-75-242-1","din-54","242","Schwendi - Gutenzell - Hürbel - Schwendi","3"
"din-75-716-1","din-54","716","Illertissen - Erolzheim - Schwendi","3"
"din-77-467-1","din-56","467","Bernstadt - Altheim (Alb)","3"
"din-77-491-1","din-56","491","Merklingen - Scharenstetten - Oppingen - Nellingen - Merklingen","3"
"din-77-583-1","din-56","583","Langenau - Altheim (Alb) / Breitingen","3"
"din-77-585-1","din-56","585","Ulm - Altheim (Alb) - Gerstetten","3"
"din-77-587-1","din-56","587","Altheim (Alb) - Eselsburg","3"
"din-84-218-1","din-63","218","Binzwangen - Ertingen - Dürmentingen - Uttenweiler - Biberach  (südlicher Zubringer)","3"
"din-84-327-1","din-63","327","Munderkingen - Oberstadion - Biberach","3"
"din-84-380-1","din-63","380","Biberach - Attenweiler - Uttenweiler - Riedlingen","3"
"din-84-380X-1","din-63","X380","Biberach - Attenweiler - Uttenweiler - Riedlingen","3"
"din-84-381-1","din-63","381","Riedlingen - Unlingen - Uttenweiler - Biberach (nördlicher Zubringer)","3"
"din-84-382-1","din-63","382","Ortslinienverkehr Attenweiler mit Anschluss von und nach Biberach","3"
"din-84-395-1","din-63","395","Stadtverkehr Riedlingen","3"
"din-87-001-1","din-66","1","Söflingen - Böfingen","0"
"din-87-001N-1","din-66","N1","Einsingen - ZOB","3"
"din-87-001z-1","din-66","E","Kuhberg - Donaustadion","0"
"din-87-010-1","din-66","10","Donautal - Blautal-Center","3"
"din-87-011-1","din-66","11","ZOB - Ermingen - Eggingen - Einsingen - ZOB","3"
"din-87-012-1","din-66","12","ZOB / Wiblingen Süd - Unterweiler / Dellmensingen","3"
"din-87-013-1","din-66","13","Jungingen - Mähringen","3"
"din-87-014-1","din-66","14","Wiblingen - Kuhberg","3"
"din-87-015-1","din-66","15","Willy-Brandt-Platz - Science Park III","3"
"din-87-019-1","din-66","E","Einsatzbusse der SWU Verkehr","3"
"din-87-002-1","din-66","2","Kuhberg - Science Park II","0"
"din-87-002N-1","din-66","N2","Wissenschaftsstadt - ZOB","3"
"din-87-003N-1","din-66","N3","ZOB - Jungingen","3"
"din-87-004-1","din-66","4","Wiblingen - Böfingen Süd","3"
"din-87-004N-1","din-66","N4","ZOB - Böfingen","3"
"din-87-005-1","din-66","5","Wissenschaftsstadt - Wiley / Ludwigsfeld","3"
"din-87-006-1","din-66","6","Donaustadion - Eselsberg Hasenkopf","3"
"din-87-007-1","din-66","7","Jungingen - Kasernstraße","3"
"din-87-007N-1","din-66","N7","Unterweiler - ZOB","3"
"din-87-008-1","din-66","8","Grimmelfingen - Universität Süd","3"
"din-87-008N-1","din-66","N8","ZOB - Donaustetten","3"
"din-87-009-1","din-66","9","Gleißelstetten - Roter Berg","3"
"din-88-217a-1","din-67","217a","Unteressendorf - Winterstettenstadt - Bad Schussenried","3"
"din-88-241-1","din-67","241","Schwendi - Ochsenhausen","3"
"din-88-340X-1","din-67","X340","Laichingen - Westerheim - Böhringen - Bad Urach Regiobus","3"
"din-88-343-1","din-67","343","Bad Urach - Zainingen - Feldstetten - Laichingen","3"
"din-88-346-1","din-67","346","Laichingen - Westerheim - Hohenstadt","3"
"din-88-350-1","din-67","350","Laichingen - Merklingen - Geislingen","3"
"din-88-351-1","din-67","351","Bühlenhausen - Berghülen - Merklingen und zurück","3"
"din-88-352-1","din-67","352","Bühlenhausen - Treffensbuch - Berghülen - Machtolsheim - Laichingen","3"
"din-88-364-1","din-67","364","(Eggingen -) Erstetten - Blaubeuren","3"
"din-88-365X-1","din-67","X365","Laichingen - Blaubeuren Regiobus","3"
"din-88-366-1","din-67","366","Gerhausen - Blaubeurer Alb","3"
"din-88-367-1","din-67","367","(Laichingen -) Wennenden - Seißen - Blaubeuren - Gerhausen","3"
"din-88-368-1","din-67","368","Weiler - Blaubeuren - Gerhausen","3"
"din-88-463-1","din-67","463","Lonsee - Beimerstetten - Dornstadt","3"
"din-88-465-1","din-67","465","Beimerstetten - Dornstadt","3"
"din-88-049-1","din-67","49","Ulm - Lehr - Dornstadt - Nellingen","3"
"din-88-058-1","din-67","58","Ulm - Bernstadt - Langenau","3"
"din-88-582-1","din-67","582","Langenau - Bernstadt - Beimerstetten","3"
"din-88-059-1","din-67","59","Ulm - Elchingen - Langenau","3"
"din-88-593-1","din-67","593","Sontheim - Niederstotzingen - Nerenstetten - Langenau","3"
"din-88-594-1","din-67","594","Sontheim - Bergenweiler - Sontheim","3"
"din-91-071-1","din-84","71","Ludwigsfeld - Neu-Ulm Industriegebiet - Ulm","3"
"din-91-079-1","din-84","79","Ulm - Neu-Ulm Pfuhler Ried","3"
"din-91-850-1","din-84","850","Ulm - Nersingen - Günzburg","3"
"din-91-086-1","din-84","86","Unterfahlheim - Ulm","3"
"din-93-005N-1","din-68","N5","Burlafingen - ZOB","3"
"din-93-597-1","din-68","597","Elchingen - Pfuhl - Neu-Ulm - Ulm","3"
"din-93-072-1","din-68","72","Ulm - Gerlenhofen - Senden - Vöhringen - Illertissen","3"
"din-93-073-1","din-68","73","Weißenhorn - Vöhringen - Senden - Gerlenhofen - Ulm","3"
"din-93-763-1","din-68","763","Weißenhorn - Pfaffenhofen/Beuren - Ulm","3"
"din-93-084-1","din-68","84","Burlafingen - Pfuhl - Ulm","3"
"din-93-084a-1","din-68","84A","Steinheim - Burlafingen - Pfuhl - Ulm","3"
"din-93-084X-1","din-68","84X","Burlafingen - Pfuhl - Ulm (eXpress-Bus)","3"
"din-93-085-1","din-68","85","Burlafingen - Pfuhl - Ulm","3"
"din-93-088-1","din-68","88","Steinheim - Burlafingen - Pfuhl - Ulm","3"
"din-93-088X-1","din-68","88X","Ulm - Pfuhl - Burlafingen - Steinheim (eXpress-Bus)","3"
"din-94-737-1","din-69","737","Senden - Aufheim - Reutti - Finningen - Ulm","3"
"din-94-077-1","din-69","77","Hittistetten - Holzschwang - Ulm","3"
"din-95-078-1","din-70","78","Ulm - Finningen - Weißenhorn","3"
"din-96-704-1","din-71","704","Vöhringen - Illertissen - Dietenheim","3"
"din-99-014a-1","din-66","MS14","Donautal - Kuhberg","3"
"din-99-014b-1","din-66","MS14","Wiblingen - Donautal","3"
"din-99-009a-1","din-66","MS9","Söflingen - Gleißelstetten","3"
"din-99-009b-1","din-66","MS9","Roter Berg - Söflingen","3"
"sw1-1-102-1","sw1-213001007","102","","3"
"sw1-1-111-1","sw1-8","111","","3"
"sw1-1-112-1","sw1-8","112","","3"
"sw1-1-156-1","sw1-8","156","","3"
"sw1-1-002-1","sw1-213001007","2","","3"
"sw1-1-220-1","sw1-4","220","","3"
"sw1-1-003-1","sw1-213001007","3","","3"
"sw1-1-390-1","sw1-213001007","390","","3"
"sw1-1-400-1","sw1-213001007","400","","3"
"sw1-1-4001-1","sw1-4","1","","3"
"sw1-1-4002-1","sw1-4","2","","3"
"sw1-1-4003-1","sw1-4","3","","3"
"sw1-1-4003-2","sw1-4","3","","3"
"sw1-1-4006-1","sw1-4","6","","3"
"sw1-1-4006-2","sw1-4","6","","3"
"sw1-1-4007-1","sw1-4","7","","3"
"sw1-1-4007-2","sw1-4","7","","3"
"sw1-1-4008-1","sw1-4","8","","3"
"sw1-1-4008-2","sw1-4","8","","3"
"sw1-1-4009-1","sw1-4","9","","3"
"sw1-1-4009-2","sw1-4","9","","3"
"sw1-1-401-1","sw1-213001007","400Z","","3"
"sw1-1-4012-1","sw1-4","12","","3"
"sw1-1-4015-1","sw1-4","15","","3"
"sw1-1-4016-1","sw1-4","16","","3"
"sw1-1-4016-2","sw1-4","16","","3"
"sw1-1-4017-1","sw1-4","17","","3"
"sw1-1-4017-2","sw1-4","17","","3"
"sw1-1-4054-1","sw1-4","54","","3"
"sw1-1-4055-1","sw1-4","55","","3"
"sw1-1-4066-1","sw1-4","66","","3"
"sw1-1-4093-1","sw1-4","93","","3"
"sw1-1-4204-1","sw1-4","204","","3"
"sw1-1-4210-1","sw1-4","210","","3"
"sw1-1-4302-1","sw1-4","302","","3"
"sw1-1-4304-1","sw1-4","304","","3"
"sw1-1-4305-1","sw1-4","305","","3"
"sw1-1-4306-1","sw1-4","306","","3"
"sw1-1-4307-1","sw1-4","307","","3"
"sw1-1-4308-1","sw1-4","308","","3"
"sw1-1-4309-1","sw1-4","309","","3"
"sw1-1-4310-1","sw1-4","310","","3"
"sw1-1-4311-1","sw1-4","311","","3"
"sw1-1-4312-1","sw1-4","312","","3"
"sw1-1-4313-1","sw1-4","313","","3"
"sw1-1-4315-1","sw1-4","315","","3"
"sw1-1-4316-1","sw1-4","316","","3"
"sw1-1-4317-1","sw1-4","317","","3"
"sw1-1-4344-1","sw1-4","344","","3"
"sw1-1-4355-1","sw1-4","355","","3"
"sw1-1-4801-1","sw1-4","1","","3"
"sw1-1-4801-2","sw1-4","1","","3"
"sw1-1-4802-1","sw1-4","2","","3"
"sw1-1-4802-2","sw1-4","2","","3"
"sw1-1-4803-1","sw1-4","3","","3"
"sw1-1-4803-2","sw1-4","3","","3"
"sw1-1-4804-1","sw1-4","4","","3"
"sw1-1-4804-2","sw1-4","4","","3"
"sw1-1-4805-1","sw1-4","5","","3"
"sw1-1-4805-2","sw1-4","5","","3"
"sw1-1-4806-1","sw1-4","6","","3"
"sw1-1-4806-2","sw1-4","6","","3"
"sw1-1-4807-1","sw1-4","7","","3"
"sw1-1-4807-2","sw1-4","7","","3"
"sw1-1-4809-1","sw1-4","9","","3"
"sw1-1-4809-2","sw1-4","9","","3"
"sw1-1-4810-1","sw1-4","10","","3"
"sw1-1-4810-2","sw1-4","10","","3"
"sw1-1-4908-1","sw1-4","City 8","","3"
"sw1-1-4908-2","sw1-4","City 8","","3"
"sw1-1-005-1","sw1-213001007","5","","3"
"sw1-1-006-1","sw1-213001007","6","","3"
"sw1-1-612-1","sw1-8","7612","","3"
"sw1-1-613-1","sw1-8","7613","","3"
"sw1-1-615-1","sw1-8","7615","","3"
"sw1-1-616-1","sw1-8","7616","","3"
"sw1-1-625-1","sw1-8","7625","","3"
"sw1-1-007-1","sw1-213001007","7","","3"
"sw1-1-008-1","sw1-213001007","8","","3"
"sw1-1-084-1","sw1-8","N84","","3"
"sw1-1-087-1","sw1-8","N87","","3"
"sw1-1-009-1","sw1-213001007","9","","3"
"sw1-4-630-1","sw1-4","630","","3"
"sw1-4-631-1","sw1-4","631","","3"
"sw1-4-632-1","sw1-4","632","","3"
"sw1-4-639-1","sw1-4","630S","","3"
"sw1-4-651-1","sw1-4","651","","3"
"sw1-4-653-1","sw1-4","653","","3"
"sw1-4-657-1","sw1-4","650A","","3"
"sw1-4-658-1","sw1-4","650B","","3"
"sw1-4-659-1","sw1-4","650S","","3"
"sw1-5-103-1","sw1-4","103","","3"
"sw1-5-108-1","sw1-4","108","","3"
"sw1-5-500-1","sw1-4","500","","3"
"sw1-5-520-1","sw1-4","520","","3"
"sw1-5-562-1","sw1-4","562","","3"
"sw1-5-564-1","sw1-4","564","","3"
"sw1-5-566-1","sw1-4","566","","3"
"sw1-50-00D-1","sw1-2","D","","0"
"oam-1-010-1","oam-1","10","Aalen - Berufliche Schulen","3"
"oam-1-011-1","oam-1","11","Aalen - Wasseralfingen","3"
"oam-1-012-1","oam-1","12","Talschulen - Westheim - Aalen","3"
"oam-1-013-1","oam-1","13","Wasseralfingen - Aalen","3"
"oam-1-014-1","oam-1","14","Aalen - Fachsenfeld  - Waiblingen","3"
"oam-1-015-1","oam-1","15","Fachsenfeld - Aalen","3"
"oam-1-016-1","oam-1","16","Fachsenfeld - Aalen","3"
"oam-1-017-1","oam-1","17","Aalen - Attenhofen - Oberalfingen","3"
"oam-1-019-1","oam-1","19","Aalen - Wasseralfingen","3"
"oam-1-024-1","oam-1","24","Aalen - Dewangen - Fachsenfeld","3"
"oam-1-027-1","oam-1","27","Dewangen - Aalen","3"
"oam-1-028-1","oam-1","28","Dewangen - Aalen","3"
"oam-1-029-1","oam-1","29","Dewangen - Aalen","3"
"oam-1-031-1","oam-1","31","31 Aalen - Ostalbklinikum - Greut - Aalen","3"
"oam-1-032-1","oam-1","32","32 Waldfriedhof - Aalen","3"
"oam-1-033-1","oam-1","33","Forst - Unterrombach - Aalen","3"
"oam-1-034-1","oam-1","34","Aalen - Unterrombach","3"
"oam-1-035-1","oam-1","35","Aalen ZOB - Unterrombach Milanweg","3"
"oam-1-036-1","oam-1","36","Aalen - Gartenstr. - Unterrombach - Hofherrnweiler","3"
"oam-1-037-1","oam-1","37","Aalen - Hofherrnweiler","3"
"oam-1-040-1","oam-1","40","(Bartholomä - Lauterburg -)  Essingen - Aalen","3"
"oam-1-042-1","oam-1","42","(Bartholomä - Lauterburg -)  Essingen - Forst - Aalen","3"
"oam-1-043-1","oam-1","43","Bartholomä -Lauterburg - Essingen - Aalen","3"
"oam-1-044-1","oam-1","44","Aalen - Bartholomä","3"
"oam-1-048-1","oam-1","48","Aalen - Essingen (- Lauterburg - Bartholomä)","3"
"oam-1-049-1","oam-1","49","Essingen - Lauterburg","3"
"oam-1-051-1","oam-1","51","51 Aalen - Triumphstadt - Aalen","3"
"oam-1-056-1","oam-1","56","56 Aalen - Thermalbad - Triumphstadt - Aalen","3"
"oam-1-061-1","oam-1","61","Aalen - Kaufland - Unterkochen - Kaufland - Aalen","3"
"oam-1-062-1","oam-1","62","Aalen - Unterkochen - Aalen","3"
"oam-1-071-1","oam-1","71","Aalen - Grauleshof - Aalen","3"
"oam-1-072-1","oam-1","72","Aalen - Grauleshof - Aalen","3"
"oam-1-073-1","oam-1","73","Aalen - Grauleshof - Aalen","3"
"oam-1-079-1","oam-1","79","Aalen - Zebert - Pelzwasen - Aalen","3"
"oam-1-081-1","oam-1","81","Aalen - Heide - Aalen","3"
"oam-1-082-1","oam-1","82","Aalen - Heide - Röthardt - Wasseralfingen","3"
"oam-1-083-1","oam-1","83","Wasseralfingen - Röthardt - Heide - Aalen","3"
"oam-1-901-1","oam-1","901","","3"
"oam-1-902-1","oam-1","902","","3"
"oam-1-903-1","oam-1","903","","3"
"oam-1-906-1","oam-1","906","","3"
"oam-20-001-1","oam-20","1","","3"
"oam-20-002-1","oam-20","2","","3"
"oam-20-003-1","oam-20","3","","3"
"oam-20-004-1","oam-20","4","","3"
"oam-20-04a-1","oam-20","4 a","","3"
"oam-20-005-1","oam-20","5","","3"
"oam-20-05b-1","oam-20","5 b","","3"
"oam-20-006-1","oam-20","6","","3"
"oam-20-066-1","oam-20","66","","3"
"oam-20-007-1","oam-20","7","","3"
"oam-20-071-1","oam-20","71","","3"
"oam-20-073-1","oam-20","73","","3"
"oam-20-07a-1","oam-20","7a","","3"
"oam-21-090-1","oam-21","90","Ipf-Express City-Bus Bopfingen","3"
"oam-21-091-1","oam-21","91","Bopfingen - Geislingen - Unterschneidheim","3"
"oam-21-092-1","oam-21","92","Bopfingen - Wilflingen - Unterschneidheim","3"
"oam-21-093-1","oam-21","93","Bopfingen - Oberdorf - Unterschneidheim","3"
"oam-21-094-1","oam-21","94","Unterschneidheim Post - Bopfingen","3"
"oam-21-095-1","oam-21","95","Bopfingen - Benzenzimmern - Unterschneidheim","3"
"oam-21-096-1","oam-21","96","Bopfingen - Sechtenhausen - Unterschneidheim","3"
"oam-21-097-1","oam-21","97","Bopfingen - Unterschneidheim Schule","3"
"oam-21-099-1","oam-21","99","99 Lauchheim - Lippach - Lindorf","3"
"oam-30-210-1","oam-30","210","Lorch Stadtbus","3"
"oam-30-211-1","oam-30","211","Lorch Schulverkehr","3"
"oam-30-214-1","oam-30","214","(Walkersbach) - Weitmars - Lorch","3"
"oam-30-215-1","oam-30","215","Lorch - Waldhausen - Rattenharz - Kirneck - Wäschenbeuren","3"
"oam-30-216-1","oam-30","216","Rattenharz - Waldhausen - Lorch","3"
"oam-30-220-1","oam-30","220","Lorch - Waldhausen - Rattenharz (StadtLandBus)","3"
"oam-30-300-1","oam-30","300","Ellwangen ZOB - Klosterfeld - Braune Hardt - Wannenfeld - Rindelbach - Ellwangen ZOB","3"
"oam-30-301-1","oam-30","301","Ellwangen ZOB - Rindelbach - Wannenfeld - Braune Hardt - Klosterfeld - Ellwangen ZOB","3"
"oam-30-302-1","oam-30","302","Rindelbach - Rattstadt - Eigenzell - Stocken - Ellwangen","3"
"oam-30-303-1","oam-30","303","Ellwangen - LEA - Ellwangen","3"
"oam-30-304-1","oam-30","304","Ellwangen ZOB - Goldrain - Schrezheim - Rotenbach - Ellwangen ZOB","3"
"oam-30-305-1","oam-30","305","Ellwangen ZOB - Rotenbach - Schrezheim - Goldrain - Ellwangen ZOB","3"
"oam-30-306-1","oam-30","306","Ellwangen ZOB - Neunstadt Indgeb. - Neunheim - Ellwangen ZOB","3"
"oam-30-307-1","oam-30","307","Ellwangen ZOB - Neunheim - Neunstadt Indgeb. - Ellwangen ZOB","3"
"oam-30-309-1","oam-30","309","Rabenhof - Ellwangen - Rindelbach Schule","3"
"oam-30-310-1","oam-30","310","Ellwangen ZOB - Schönborn Haus - Ellwangen ZOB","3"
"oam-30-311-1","oam-30","311","Ortslinienverkehr Adelmannsfelden","3"
"oam-30-312-1","oam-30","312","Ortslinienverkehr Jagstzell - Rosenberg","3"
"oam-30-313-1","oam-30","313","Schwenningen - Ortslinienverkehr Rainau - Dalkingen - Westhausen","3"
"oam-30-314-1","oam-30","314","Ortslinienverkehr Rosenberg","3"
"oam-30-315-1","oam-30","315","Baldern - Lippach - Killingen - Röhlingen/Schule - Neunheim - Ellwangen","3"
"oam-30-320-1","oam-30","320","Ellwangen - Goldrain - Dalkingen - Westhausen - Reichenbach","3"
"oam-30-321-1","oam-30","321","Westhausen - Westhausen Teilorte - Lauchheim Schule","3"
"oam-30-322-1","oam-30","322","Ellwangen - Dalkingen - Westhausen","3"
"oam-30-330-1","oam-30","330","Ellwangen - Eigenzell - Röhlingen - Ellenberg - Stödtlen - Unterschneidheim - Baldern","3"
"oam-30-332-1","oam-30","332","Ellwangen - Rainau-Buch - Hüttlingen - Westhausen - Lauchheim - Röttingen","3"
